url,headline,date,author,category,file
https://www.eastbaytimes.com/2019/12/09/on-tap-nutcracker-cinderella-and-selena-tribute-band-on-tap,"On Tap: ‘Nutcracker,’ ‘Cinderella’ and Selena tribute band on tap‘Humbug!’ opens Friday at American Legion Hall",2019-12-09,Judith Prieve,"Local NewsNewsNews Based on facts, either observed and verified directly by the reporter, or reported and verified from knowledgeable sources.",2019-12-09-97f8d.txt
https://www.eastbaytimes.com/2019/11/07/photos-carondelet-wins-volleyball-playoff-game-against-alameda-high,Photos: Carondelet wins volleyball playoff game against Alameda High,2019-11-07,Doug Duran,SportsHigh School Sports,2019-11-07-cfd84.txt
https://www.eastbaytimes.com/2020/04/01/alameda-mayor-ashcraft-slowing-covid-19s-spread-a-marathon-not-a-sprint,"Alameda Mayor Ashcraft: Slowing COVID-19’s spread a marathon, not a sprintLimiting screen time, along with news intake, advised while sheltering in place",2020-04-01,Marilyn Ezzy Ashcraft,Local News,2020-04-01-b0e20.txt
https://www.eastbaytimes.com/2020/02/02/concord-seeks-someone-to-rehabilitate-operate-historic-adobe,"Concord seeks someone to rehabilitate, operate historic adobe",2020-02-02,Bay City News Service,Local News,2020-02-02-feeff.txt
https://www.eastbaytimes.com/2020/09/01/in-brief-legislature-oks-foreclosed-homes-bill-from-berkeleys-skinner,In brief: Legislature OKs foreclosed homes bill from Berkeley’s SkinnerSB 1079 would change how foreclosures sold at auction to undo big corporations’ advantage,2020-09-01,compiled by East Bay Times,Local News,2020-09-01-72fa0.txt
https://www.eastbaytimes.com/2020/08/18/berkeley-a-look-back-traffic-issues-big-concern-100-years-ago,"Berkeley, a Look Back: Traffic issues big concern 100 years agoAnd Romania’s Prince Carol II visits Cal campus in August 1920",2020-08-18,Steven Finacom,Opinion,2020-08-18-43eb7.txt
https://www.eastbaytimes.com/2020/02/05/berkeley-a-look-back-how-city-dealt-with-viral-outbreak-in-1920,"Berkeley, a Look Back: How city dealt with viral outbreak in 1920City health officer prohibits ‘all public assemblages’ over flu concerns",2020-02-05,Steven Finacom,Local News,2020-02-05-67842.txt
https://www.eastbaytimes.com/2020/07/14/ausd-notes-school-board-to-vote-on-revised-calendar,"AUSD Notes: School board to vote on revised 2020-21 calendarAs of this week, district has accepted all families who requested remote learning program",2020-07-14,Susan Davis,Local News,2020-07-14-b1a91.txt
https://www.eastbaytimes.com/2020/04/20/east-bay-pets-of-the-week-for-april-24,"East Bay pets of the week for April 24Area shelters’ dogs, cats need their ‘forever’ homes",2020-04-20,compiled by East Bay Times,Local News,2020-04-20-caea3.txt
https://www.eastbaytimes.com/2020/01/23/in-brief-piedmont-climate-challenge-near-march-31-emissions-cut-goal,In brief: Piedmont Climate Challenge near March 31 emissions-cut goal,2020-01-23,compiled by East Bay Times,Local News,2020-01-23-1af17.txt
https://www.eastbaytimes.com/2020/08/09/letters-13-2,"Letters: Supervisors’ tax stand | Danger at schools | Death penalty not required | Thiessen twists words | Electoral College necessary | GOP maliceMercury News Letters to the Editor for August 9, 2020",2020-08-09,Letters to the Editor,OpinionLetters to the EditorLettersLetters Represent the opinion of the letter writers.,2020-08-09-b21ae.txt
https://www.eastbaytimes.com/2019/10/07/home-sale-prices-from-alameda-county-oct-4,"Home sale prices from Alameda County, Oct. 4",2019-10-07,Bay Area News Group,Things To DoHome and Garden,2019-10-07-2b972.txt
https://www.eastbaytimes.com/2019/10/17/berkeley-a-look-back-uc-chief-requests-help-housing-students,"Berkeley, a Look Back: UC chief requests help housing studentsShortage of lodging for incoming class “greatest in the school’s history,” Sproul said",2019-10-17,Steven Finacom,Local News,2019-10-17-060fa.txt
https://www.eastbaytimes.com/2020/01/02/antioch-school-district-to-place-bond-measure-on-ballot,Antioch school district to place bond measure on ballotMeasure T will be decided at election on March 3,2020-01-02,Judith Prieve,"NewsEducationNewsNews Based on facts, either observed and verified directly by the reporter, or reported and verified from knowledgeable sources.",2020-01-02-dad2d.txt
https://www.eastbaytimes.com/2020/01/27/berkeley-bank-robbery-under-investigation,Berkeley bank robbery under investigationLimited suspect description available; no details released on recent addiitional robberies,2020-01-27,George Kelly,"NewsCrime and Public SafetyNewsNews Based on facts, either observed and verified directly by the reporter, or reported and verified from knowledgeable sources.",2020-01-27-dbc3d.txt
https://www.eastbaytimes.com/2020/04/14/coronavirus-seamstresses-form-assembly-lines-inside-homes-to-produce-masks,"Coronavirus: Seamstresses work inside homes to produce masks for medical staff and moreVolunteers in Contra Costa, elsewhere putting skills to work in fight against COVID-19",2020-04-14,Judith Prieve,"NewsHealthNewsNews Based on facts, either observed and verified directly by the reporter, or reported and verified from knowledgeable sources.",2020-04-14-725a9.txt
https://www.eastbaytimes.com/2020/03/06/danville-police-pursuit-ends-in-concord-mans-arrest,Danville: Police pursuit ends in Concord man’s arrestCallers said a car was speeding on El Capitan Drive with the drivers’ door open,2020-03-06,Jason Green,"NewsCrime and Public SafetyNewsNews Based on facts, either observed and verified directly by the reporter, or reported and verified from knowledgeable sources.",2020-03-06-b87a3.txt
https://www.eastbaytimes.com/2020/09/09/in-brief-oaklands-aurora-school-expanding-to-junior-high-grades,In brief: Oakland’s Aurora School expanding to junior high gradesProgressive education campus to begin transition in fall 2021,2020-09-09,compiled by East Bay Times,Local News,2020-09-09-c01bc.txt
https://www.eastbaytimes.com/2020/02/07/watch-live-oakland-mayor-libby-schaaf-gives-state-of-the-city-address,Watch live: Oakland Mayor Libby Schaaf gives State of the City address,2020-02-07,Ray Saint Germain,NewsPolitics,2020-02-07-73a09.txt
https://www.eastbaytimes.com/2020/09/03/not-wear-a-mask-face-a-fine-in-alameda,Don’t wear a mask? Face a fine in AlamedaThe effort is aimed to stop the spread of the coronavirus,2020-09-03,Peter Hegarty,NewsCrime and Public Safety,2020-09-03-6d034.txt
https://www.eastbaytimes.com/2020/09/11/courts-strike-down-legal-challenges-to-antioch-growth-control-measure,Courts strike down legal challenges to Antioch growth-control measureMeasure T would limit development in Antioch’s southernmost edge,2020-09-11,Judith Prieve,"Latest HeadlinesNewsNews Based on facts, either observed and verified directly by the reporter, or reported and verified from knowledgeable sources.",2020-09-11-c1046.txt
https://www.eastbaytimes.com/2020/07/19/park-it-hike-these-east-bay-open-spaces-for-the-best-views,Park It: Hike these East Bay open spaces for the best viewsOften having to hike uphill the only downside to reaching these beautiful vistas,2020-07-19,Ned MacKay,NewsCalifornia News,2020-07-19-3c2f4.txt
https://www.eastbaytimes.com/2019/12/08/assistance-league-takes-show-on-the-road-to-assisted-living-facilities-2,Share the Spirit: Assistance League takes ‘Show on the Road’ to assisted living facilitiesProgram reached over 800 seniors last year,2019-12-08,Jim Harrington,"Local NewsNewsNews Based on facts, either observed and verified directly by the reporter, or reported and verified from knowledgeable sources.",2019-12-08-6e493.txt
https://www.eastbaytimes.com/2020/02/13/in-brief-montclair-piedmont-for-feb-14,In brief: Join donors circle for new Montclair Village Plaza,2020-02-13,compiled by East Bay Times,Local News,2020-02-13-dbcd7.txt
https://www.eastbaytimes.com/2019/11/06/piedmont-school-tax-measures-g-h-pass-easily,"Piedmont school tax Measures G, H pass easilyVoters OK eight-year parcel levies, including extra new one, by 81, 73%",2019-11-06,Linda Davis,Local News,2019-11-06-e10f9.txt
https://www.eastbaytimes.com/2020/03/19/storage-building-near-oakland-estuary-wins-approval-in-alameda,Storage building near Oakland Estuary wins approval in AlamedaBusiness also will store boats and recreational vehicles,2020-03-19,Peter Hegarty,BusinessReal Estate,2020-03-19-abbb7.txt
https://www.eastbaytimes.com/2019/11/27/berkeley-a-look-back-big-airport-plan-elated-civic-leaders,"Berkeley, a Look Back: Big airport plan ‘elated civic leaders’Congress had urged $11.5M for it; also, huge doors were being installed on bank vault",2019-11-27,Steven Finacom,Local News,2019-11-27-2608c.txt
https://www.eastbaytimes.com/2020/08/16/around-east-county-womans-club-of-antioch-fundraiser-aug-28,Around East County: Woman’s Club of Antioch fundraiser Aug. 28Hillcrest Restaurant and Taphouse to give part of night’s pizza sales to organization,2020-08-16,Roni Gehlke,Local News,2020-08-16-cf868.txt
https://www.eastbaytimes.com/2019/11/21/berkeley-a-look-back-interfaith-church-services-held-on-thanksgiving-1944,"Berkeley, a Look Back: Interdenominational services held on Thanksgiving 1944Council asks city manager to check on ‘jitney service’ to aid crowded buses, streetcars",2019-11-21,Steven Finacom,Local News,2019-11-21-9d258.txt
https://www.eastbaytimes.com/2020/05/06/in-brief-covid-testing-available-at-various-alameda-county-sites,In brief: COVID testing available at various Alameda County sites,2020-05-06,compiled by East Bay Times,Local News,2020-05-06-aa496.txt
https://www.eastbaytimes.com/2020/03/31/el-cerrito-albany-ban-evictions-during-crisis-through-may,"El Cerrito, Albany ban evictions during crisis through MayCities also allow six-month period to pay deferred rent during COVID-19 emergency",2020-03-31,Chris Treadway,Local News,2020-03-31-e356b.txt
https://www.eastbaytimes.com/2019/10/07/park-it-contra-costa-hills-club-founder-honored-at-sibley,Park It: Contra Costa Hills Club founder honored at SibleyHarold French’s work also helped establish East Bay Regional Park District in 1934,2019-10-07,Ned MacKay,Local News,2019-10-07-8330d.txt
https://www.eastbaytimes.com/2020/09/30/in-brief-piedmont-council-school-board-virtual-candidates-forum-oct-8,"In brief: Piedmont council, school board virtual candidates forum Oct. 8Event to be broadcast live on YouTube, KCOM community cable",2020-09-30,compiled by East Bay Times,Local News,2020-09-30-fdb22.txt
https://www.eastbaytimes.com/2019/10/07/around-east-county-all-things-fall-appearing-around-here,"Around East County: All things fall appearing around hereCorn maze, harvest wonderland, specialty pumpkins among several autumn attractions",2019-10-07,Roni Gehlke,Local News,2019-10-07-93f17.txt
https://www.eastbaytimes.com/2020/03/05/peninsula-man-convicted-for-stalking-got-out-of-jail-promptly-violated-restraining-order,"Peninsula man convicted for stalking got out of jail, promptly violated restraining orderAuthorities: E-mail messages threatened to burn victim’s house down",2020-03-05,Rick Hurd,"NewsCrime and Public SafetyNewsNews Based on facts, either observed and verified directly by the reporter, or reported and verified from knowledgeable sources.",2020-03-05-ae576.txt
https://www.eastbaytimes.com/2019/11/28/green-friday-means-east-bay-parks-are-free-to-visit,‘Green Friday’ means East Bay parks are free to visitDistrict marks fifth straight year for local landscapes at perfect price,2019-11-28,George Kelly,"NewsEnvironmentNewsNews Based on facts, either observed and verified directly by the reporter, or reported and verified from knowledgeable sources.",2019-11-28-dac62.txt
https://www.eastbaytimes.com/2020/05/11/berkeley-police-seek-suspected-catalytic-converter-thieves,Berkeley police seek suspected catalytic converter thievesInvestigators share surveillance-video footage on social media,2020-05-11,George Kelly,"NewsCrime and Public SafetyNewsNews Based on facts, either observed and verified directly by the reporter, or reported and verified from knowledgeable sources.",2020-05-11-8dbbd.txt
https://www.eastbaytimes.com/2020/09/18/letters-71-2,"Letters: Wrong doctor for job | Judging words, deeds | Misdirecting faultEast Bay Times Letters to the Editor for September 18, 2020",2020-09-18,Letters to the Editor,OpinionLetters to the EditorLettersLetters Represent the opinion of the letter writers.,2020-09-18-85806.txt
https://www.eastbaytimes.com/2020/07/28/concord-firefighters-battle-grass-fire-closing-hwy-4-lanes,Concord: Firefighters contain grass fire; Hwy. 4 lanes reopenNo report of injuries or threatened structures; CHP Sig-alert closes two eastbound lanes,2020-07-28,George Kelly,"NewsCrime and Public SafetyCrashes and DisastersNewsNews Based on facts, either observed and verified directly by the reporter, or reported and verified from knowledgeable sources.",2020-07-28-0dfdd.txt
https://www.eastbaytimes.com/2019/10/03/sports-on-air-highlights-597,Sports: On air highlights,2019-10-03,Nick Roth,Sports,2019-10-03-a5716.txt
https://www.eastbaytimes.com/2020/02/24/police-investigate-brentwood-double-stabbing,Police investigate Brentwood double stabbingOnly limited description of suspects available; victims treated and released,2020-02-24,George Kelly,"NewsCrime and Public SafetyNewsNews Based on facts, either observed and verified directly by the reporter, or reported and verified from knowledgeable sources.",2020-02-24-be712.txt
